"Дата публикации","Автор","Текст отзыва","Оценка","Количество фотографий","Наличие видео","Теги"
"18 октября, 05:38","Виктория","Достоинства:Замечательный товар рекомендую продавца 👍 спасибо Спасибо большое за отличный отзыв， Виктория! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Пусть он радует вас и создает уютную атмосферу в вашем доме. Обращайтесь к нам еще， всегда будем рады помочь! С наступающим Новым Годом! 🌟🚀 ещё. Достоинства:Замечательный товар рекомендую продавца 👍 спасибо",5,0,false,"Нет тегов"
"18 октября, 04:55","Ирина","Спасибо， Ирина! Мы рады， что вам понравился наш ночник звездное небо проектор. Надеемся， что он создаст у вас уютную атмосферу и принесет много радости в ваш дом. С наступающим Новым Годом и обращайтесь к нам снова! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"18 октября, 03:33","Антонина","Спасибо большое за ваш отзыв， Антонина! Мы рады， что ночник звездное небо проектор космонавт стал отличным подарком к новому году. Надеемся， что он будет радовать вас своим мягким светом и создавать уютную атмосферу в вашем доме. Будем рады видеть вас снова в нашем магазине! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"18 октября, 00:28","Татьяна","Спасибо， Татьяна， за ваш отзыв о нашем ночнике звездного неба! Мы очень рады， что вам понравился подарок к Новому году. Надеемся， что он будет радовать вас каждую ночь и создавать уютную атмосферу в вашем доме. Если у вас возникнут какие-либо вопросы или пожелания， не стесняйтесь обращаться к нам. Спасибо за выбор нашего товара! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 22:48","Зарина","Достоинства:Цветовая гамма очень красивая Недостатки:Неприятный звук издает， даже когда не вклчюен， просто подключен к сети Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё. Достоинства:Цветовая гамма очень красивая. Недостатки:Неприятный звук издает， даже когда не вклчюен， просто подключен к сети",4,1,false,"Нет тегов"
"17 октября, 22:42","Екатерина","Дорогая Екатерина， спасибо большое за ваш отзыв о нашем ночнике звездного неба проекторе космонавт! Мы рады， что вам понравился наш товар и что вы оценили его наивысшей оценкой. Надеемся， что он принесет вам много радости и уюта в холодные зимние вечера. С наступающим Новым годом! Обращайтесь к нам снова， мы всегда будем рады помочь вам подобрать подарок для ваших близких и друзей. Всего вам самого доброго! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 22:37","Диана","Дорогая Диана， спасибо за ваш отзыв! Мы очень рады， что вам понравился наш ночник звездное небо проектор. Надеемся， что он принесет вам радость и уютные вечера под звездным небом. С наступающим Новым Годом и желаем вам много радости и светлых моментов в новом году! Не забывайте обращаться к нам снова :) Всего вам самого наилучшего! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 22:01","Альмира","Достоинства:Детишкам понравилось， красиво， бесшумно✨🌌 Цена не заоблачная👍 Недостатки:Нет инструкции на русском языке， но и без неё можно рандомно потыкать и понять， будем разбираться в режимах. На счет качества， время покажет как прослужит. Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё. Достоинства:Детишкам понравилось， красиво， бесшумно✨🌌 Цена не заоблачная👍. Недостатки:Нет инструкции на русском языке， но и без неё можно рандомно потыкать и понять， будем разбираться в режимах. На счет качества， время покажет как прослужит.",4,3,true,"ВНЕШНИЙ ВИД; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 21:03","Оксана","Достоинства:Маленький， компактный， хоть на полку， хоть на тумбочку， симпатюля такой， хорошо четко видно и звёзды и галактики， любоффффф! Спасибо большое за ваш отзыв， Оксана! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что этот подарок принесет вам много радости и уюта. С уважением， команда нашего магазина. ещё. Достоинства:Маленький， компактный， хоть на полку， хоть на тумбочку， симпатюля такой， хорошо четко видно и звёзды и галактики， любоффффф!",5,0,false,"Нет тегов"
"17 октября, 20:41","Софа","Достоинства:Все как всегда прекрасно) брала в подарок девочке Недостатки:Коробка сильно помята Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё. Достоинства:Все как всегда прекрасно) брала в подарок девочке. Недостатки:Коробка сильно помята",5,1,true,"Нет тегов"
"17 октября, 20:39","Светлана","Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё",5,0,false,"ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 20:12","Максим","Достоинства:Классная вещь， ребёнку понравилось. 👍 Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё. Достоинства:Классная вещь， ребёнку понравилось. 👍",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 20:10","Алена","Достоинства:Удобный， красивый Недостатки:Нет Комментарий:Понравился Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё. Достоинства:Удобный， красивый. Недостатки:Нет",5,1,true,"ВНЕШНИЙ ВИД; ВНЕШНИЙ ВИД"
"17 октября, 20:08","Татьяна","Недостатки:Не работает Комментарий:Забрала товар， решила прежде чем дарить проверить включила а он один раз зажёгся и выключился и больше не включался， очень жаль хотела подарить Здравствуйте，свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера， раздел Профиль > Покупки > наведите мышку на товар， снизу появиться всплывающая строка ""Чат с продавцом"". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре， выбрать раздел ""Написать продавцу"". Благодарим за обращение. ещё. Недостатки:Не работает",4,0,false,"Нет тегов"
"17 октября, 19:49","Алена","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 19:24","Татьяна Ап","Достоинства:Очень крутой. Упаковано хорошо. Доставках быстрая. Ребёнок восторге 👍👍👍 Спасибо за отличный отзыв! Мы рады， что наш ночник с звездным небом оказался полезным и приятным в использовании. Обращайтесь к нам снова， всегда рады помочь! ещё. Достоинства:Очень крутой. Упаковано хорошо. Доставках быстрая. Ребёнок восторге 👍👍👍",5,4,true,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 19:10","Ангелина","Достоинства:Очень необычно и красиво， вечером теперь только его включаем 😍😍😍 Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё. Достоинства:Очень необычно и красиво， вечером теперь только его включаем 😍😍😍",5,1,true,"Нет тегов"
"17 октября, 19:09","Мария","Достоинства:Интересное свечение Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё. Достоинства:Интересное свечение",5,0,false,"Нет тегов"
"17 октября, 19:00","Татьяна","Достоинства:Хороший ночник， ребёнку интересно， есть пульт и работает от сети. Добрый день! Благодарим вас за оставленный отзыв и выбор нашей компании. Пользуйтесь с удовольствием! Также вы можете ознакомиться с большим ассортиментом товаров нашего магазина. Мы уверены， что найдете еще что-то， что придется вам по душе по приятной цене! Желаем выгодных покупок :) ещё. Достоинства:Хороший ночник， ребёнку интересно， есть пульт и работает от сети.",5,1,true,"Нет тегов"
"17 октября, 19:00","Светлана","Достоинства:Отличный светильник дети довольны Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё. Достоинства:Отличный светильник дети довольны",5,0,false,"Нет тегов"
"17 октября, 18:56","Анастасия","Достоинства:Отличный светильник，дети в восторге Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно， что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис， чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё. Достоинства:Отличный светильник，дети в восторге",5,1,true,"Нет тегов"
"17 октября, 17:05","Марьям","Достоинства:Очень классный👍🏻купила на подарок，своим детям тоже закажу Спасибо большое за ваш отзыв， Марьям! Мы рады， что вам понравился наш ночник с звездным небом. Будем рады видеть вас снова у нас в магазине. Если у вас будут вопросы или пожелания， обращайтесь к нам， мы всегда готовы помочь. Спасибо за покупку! ещё. Достоинства:Очень классный👍🏻купила на подарок，своим детям тоже закажу",5,1,true,"Нет тегов"
"17 октября, 17:00","Юлия","Достоинства:Пищу как ребенок от восторга. Купила в подарок подруге， но как только включила， чтобы проверить， тут же заказала и себе. Это что-то невероятно крутое) Работает с помощью пульта. Сам космонавт очень милый и дополнит интерьер даже когда не светит. Спасибо， Юлия， за ваш отзыв! Мы рады， что вам понравился наш ночник звездное небо. Обращайтесь к нам снова， будем рады помочь! ещё. Достоинства:Пищу как ребенок от восторга. Купила в подарок подруге， но как только включила， чтобы проверить， тут же заказала и себе. Это что-то невероятно крутое) Работает с помощью пульта. Сам космонавт очень милый и дополнит интерьер даже когда не светит.",5,4,true,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 16:36","Оксана","Ребёнок доволен， очень понравился ночник Спасибо， Оксана， за ваш отзыв! Мы рады， что ночник понравился вашему ребенку. Надеемся， что он будет радовать вас еще долгое время. Если у вас возникнут вопросы или пожелания， обращайтесь к нам. Будем рады помочь! ещё",5,5,true,"Нет тегов"
"17 октября, 16:34 · Дополнен","Татьяна","Все супер. Яркие цвета. Красота Первоначальный отзыв Спасибо， Татьяна， за ваш отзыв! Мы рады， что вам понравился наш ночник звездное небо проектор. Надеемся， что он будет радовать вас яркими цветами и создавать уютную атмосферу. Будем рады видеть вас снова у нас в магазине. С наступающим Новым Годом! ещё",5,0,false,"Нет тегов"
"17 октября, 16:26","Сергей","Релакс четкий Спасибо， Сергей， за ваш отзыв! Мы рады， что вам понравился наш товар. Надеемся， что он будет радовать вас и создавать атмосферу релакса каждый день. Обращайтесь к нам снова! ещё",5,1,true,"Нет тегов"
"17 октября, 16:20","Али","Достоинства:Милый космонафтик， жене понравился. Спасибо большое за ваш отзыв и высокую оценку! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Будем рады видеть вас снова у нас в магазине. С наступающим Новым Годом! ещё. Достоинства:Милый космонафтик， жене понравился.",5,0,false,"Нет тегов"
"17 октября, 16:17","Роман","Достоинства:Это просто не описать. Я даже не ожидал такого эффекта. Я как ребенок в восторге. Еще одну закажу для ребенка. Спасибо， Роман， за ваш отзыв! Мы рады， что вам понравился наш звездное небо проектор космонавт. Надеемся， что этот подарок принесет вам много радости и уюта. С наступающим Новым годом! ещё. Достоинства:Это просто не описать. Я даже не ожидал такого эффекта. Я как ребенок в восторге. Еще одну закажу для ребенка.",5,0,false,"Нет тегов"
"17 октября, 16:10","Покупатель Wildberries","Спасибо вам большое за ваш отзыв и высокую оценку нашего ночника звездного неба проектора! Мы рады， что подарок космонавт был таким оценен вами и пригодился на Новый год. Обращайтесь к нам всегда， мы будем рады видеть вас снова. С наилучшими пожеланиями! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 16:08","Антон","Спасибо， Антон， за отличный отзыв о нашем ночнике звездного неба проекторе космонавте! Мы рады， что подарок понравился и принес удовольствие. Приятно， что вы оценили наш товар на 5 из 5. Будем рады видеть вас снова на нашем сайте! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 16:08","Антон","Спасибо， Антон， за отличный отзыв о нашем ночнике звездного неба проекторе космонавте! Мы очень рады， что вам понравился товар и что вы оценили его наивысшей оценкой. Надеемся， что он будет радовать вас и создавать атмосферу уюта и магии. Будем рады видеть вас снова у нас в магазине! С Новым Годом! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 16:08","Антон","Спасибо， Антон， за отличный отзыв! Мы очень рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он будет прекрасным подарком к новому году. Благодарим вас за покупку и рекомендацию нашего товара! Пишите， если у вас возникнут вопросы или пожелания. С наилучшими пожеланиями， команда нашего магазина. ещё",5,0,false,"ВНЕШНИЙ ВИД; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 15:36","Фуксия","Спасибо за ваш отзыв， Фуксия! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он принесет вам много радости и уюта. С уважением， команда магазина. ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 15:32","Елена","Спасибо большое за ваш отзыв， Елена! Мы рады， что вам понравился наш товар ""Ночник звездное небо проектор космонавт"". Мы стараемся делать только качественные и уникальные подарки для всех наших клиентов. Будем рады видеть вас снова на нашем сайте и помочь с выбором подарков. Новый год - это время волшебства， и мы рады， что наш подарок стал частью этой волшебной атмосферы для вас. С наступающим Новым годом и праздником! 🎄✨ ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 15:22","Кристина","Достоинства:Качество Комментарий:Очень классный светильник. Пульт в комплекте， батарейки в комплекте， упаковка хорошая. Светит шикарно) спасибо! Спасибо за отзыв， Кристина! Мы рады， что вам понравился наш ночник с звездным небом. Надеемся， что он будет радовать вас своим шикарным светом каждую ночь. Будем рады видеть вас снова в нашем магазине! ещё. Достоинства:Качество",5,1,true,"Нет тегов"
"17 октября, 15:12","Альбина","Достоинства:Всё работает. Спасибо за отзыв， Альбина! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он будет прекрасным подарком к Новому году. Обращайтесь к нам снова， мы всегда рады помочь вам! ещё. Достоинства:Всё работает.",5,0,false,"ВНЕШНИЙ ВИД; ВНЕШНИЙ ВИД"
"17 октября, 15:06","Елизавета","Недостатки:Через 5-10 минут пользования， зеленые «звездочки» стали очень тусклые и не увеличиваются， не пультом ， ни кнопками на самой лампе . Здравствуйте，свяжитесь с нами в чате с продавцом и мы постараемся разрешить проблему.Если вы осуществляете вход в личный кабинет с компьютера， раздел Профиль > Покупки > наведите мышку на товар， снизу появиться всплывающая строка ""Чат с продавцом"". Если вы осуществляете вход с мобильного телефона Профиль > Покупки > нажать три точки на купленном товаре， выбрать раздел ""Написать продавцу"". Благодарим за обращение. ещё. Недостатки:Через 5-10 минут пользования， зеленые «звездочки» стали очень тусклые и не увеличиваются， не пультом ， ни кнопками на самой лампе .",1,0,false,"БРАК; БРАК"
"17 октября, 15:04","Ксения","Достоинства:Работа поддержки Спасибо за ваш отзыв， Ксения! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он принесет вам много радости и уюта в вашем доме. Обращайтесь к нам в любое время， мы всегда рады помочь! С наступающим Новым Годом! 🌟🌌🚀✨ ещё. Достоинства:Работа поддержки",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО"
"17 октября, 14:58","Наталья","Спасибо， Наталья， за отличную оценку товара! Мы очень рады， что вам понравился наш ночник звездное небо проектор космонавт. Пусть он создаст уютную атмосферу в вашем доме и подарит вам много приятных воспоминаний. Будем рады видеть вас снова в нашем магазине! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 13:51","Елена Парахина","Достоинства:Симпатичный космонавтик!Ребенку очень понравился!Все на месте . Отлично работает. Комментарий:Спасибо продавцу за быструю доставку. Благодарим вас за приятный отзыв， Елена! Мы рады， что доставка была быстрой и вы остались довольны нашим товаром. Будем рады видеть вас снова в нашем магазине! ещё. Достоинства:Симпатичный космонавтик!Ребенку очень понравился!Все на месте . Отлично работает.",5,4,true,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 13:34","Юля","Спасибо， Юля， за ваш отзыв! Мы рады， что вам понравился наш ночник звездное небо проектор. Надеемся， что он будет радовать вас каждую ночь и создавать уютную атмосферу. С наступающим Новым годом! Обращайтесь к нам снова， мы всегда рады помочь. ещё",5,0,false,"УДОБНО ПОЛЬЗОВАТЬСЯ; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 13:09","Мария","Достоинства:Всё хорошо Недостатки:Нет минусов Комментарий:Всё пришло в целости и сохранности Спасибо за отзыв， Мария! Мы очень рады， что вам понравился наш ночник звездное небо и что все пришло в целости и сохранности. Будем рады видеть вас снова у нас в магазине! ещё. Достоинства:Всё хорошо. Недостатки:Нет минусов",5,1,false,"Нет тегов"
"17 октября, 12:56","Юлия","Достоинства:Все отлично) Спасибо большое， Юлия， за ваш отзыв! Мы рады， что вам понравился наш ночник с звездным небом. Надеемся， что он создаст уютную атмосферу и принесет вам много радости. Обращайтесь к нам снова， мы всегда рады помочь! ещё. Достоинства:Все отлично)",5,1,false,"Нет тегов"
"17 октября, 12:47","Татьяна","Достоинства:По таймеру отключается) очень классно - включил на сон， и он сам выключится через 45 мин 👍🏻 Спасибо， Татьяна， за ваш отзыв о нашем ночнике с звездным небом! Мы очень рады， что вам понравился этот товар. Надеемся， что он приносит вам уют и комфорт в темное время суток. Будем рады видеть вас снова в нашем магазине! ещё. Достоинства:По таймеру отключается) очень классно - включил на сон， и он сам выключится через 45 мин 👍🏻",5,2,false,"Нет тегов"
"17 октября, 12:30","Александра","Достоинства:Ночник очень понравился ребёнку， несколько режимов Спасибо большое， Александра， за ваш отзыв! Мы рады， что ночник космонавт вам понравился. Будем рады видеть вас снова в нашем магазине! ещё. Достоинства:Ночник очень понравился ребёнку， несколько режимов",5,1,true,"Нет тегов"
"17 октября, 12:11","Покупатель Wildberries","Достоинства:Ночник огонь...внук очень рад Спасибо за ваш отзыв о нашем ночнике ""Звездное небо""! Мы очень рады， что вам понравился этот товар. Если у вас возникнут вопросы или пожелания， не стесняйтесь обращаться к нам. Будем рады помочь! ещё. Достоинства:Ночник огонь...внук очень рад",5,0,false,"ХОРОШЕЕ КАЧЕСТВО; ХОРОШЕЕ КАЧЕСТВО"
"17 октября, 12:02","Александр","Достоинства:Детям очень понравилось Благодарим вас， Александр， за положительный отзыв о нашем ночнике ""Звездное небо""! Мы рады， что вам понравился товар и вы оценили его наивысшей оценкой. Надеемся， что он будет радовать вас каждую ночь и создавать уютную атмосферу. С уважением， команда магазина. ещё. Достоинства:Детям очень понравилось",5,1,true,"Нет тегов"
"17 октября, 11:52","Алина","Достоинства:Суперская вещица. Приятная цена. Комментарий:Куплю несколько в подарок на новый год Благодарим вас， Алина， за ваш отзыв и интерес к нашему товару ""Ночник звездное небо""! Мы рады， что вы выбрали его в качестве подарка на Новый год. Надеемся， что он принесет радость и уют в дома ваших близких. Если у вас возникнут вопросы или потребуется помощь， обращайтесь к нам без колебаний. Желаем вам ярких праздников и приятных покупок! ещё. Достоинства:Суперская вещица. Приятная цена.",5,0,false,"Нет тегов"
"17 октября, 11:42","Анна","Спасибо большое， Анна， за ваш отзыв! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он будет радовать вас каждую ночь и создавать уютную атмосферу. С наступающим Новым годом! ещё",5,3,false,"Нет тегов"
"17 октября, 11:32","Светлана","Достоинства:Завораживающе Спасибо， Светлана! Мы рады， что ночник звездное небо вам понравился. Надеемся， что он будет приносить вам уют и радость каждую ночь. Обращайтесь к нам снова， если вам понадобится еще что-то из нашего ассортимента. Будем рады видеть вас снова! ещё. Достоинства:Завораживающе",5,2,true,"УДОБНО ПОЛЬЗОВАТЬСЯ; УДОБНО ПОЛЬЗОВАТЬСЯ"
"17 октября, 11:28","Игорь Фролов","Брал другу в подарок， теперь хочу такой же Спасибо за отзыв， Игорь! Мы рады， что вам понравился наш ночник звездное небо проектор. Будем рады видеть вас снова в нашем магазине. Надеемся， ваш друг тоже останется доволен подарком на Новый год! ещё",5,0,false,"ВНЕШНИЙ ВИД; ВНЕШНИЙ ВИД"
"17 октября, 10:06","Надежда","Достоинства:Рабочий， понравилось. Спасибо за ваш отзыв， Надежда! Мы рады， что вам понравился наш ночник звездное небо проектор космонавт. Надеемся， что он будет радовать вас в тёмное время суток. Приходите к нам ещё， мы всегда рады видеть вас снова! ещё. Достоинства:Рабочий， понравилось.",5,0,false,"Нет тегов"
"17 октября, 10:06","Александра","Яркий прожектор! Много режимов. Можно остановить， чтоб не крутился фон， изменить скорость， яркость， добавить звезды..) Кайфуем каждый вечер с семьей) Спасибо большое， Александра， за ваш отзыв! Мы очень рады， что вам понравился наш ночник звездное небо. Мы стараемся создавать качественные и удобные товары для наших клиентов. Пусть ваши вечера с семьей будут еще более уютными и волшебными с нашим ночником! Не забудьте обращаться к нам снова， мы всегда рады помочь вам! ещё",5,0,false,"Нет тегов"
"17 октября, 10:03","Марго","Достоинства:Реалистичный ночник звёздное небо! эффектно，не раздражает глаза) Недостатки:Не вижу Комментарий:Берите не пожалеете Спасибо большое за отзыв! Мы рады， что вам понравился наш ночник звездное небо. Мы стараемся делать качественные и удобные товары для наших клиентов. Обращайтесь к нам снова， будем рады выручить вас! ещё. Достоинства:Реалистичный ночник звёздное небо! эффектно，не раздражает глаза). Недостатки:Не вижу",5,3,true,"Нет тегов"
"17 октября, 09:47","Любовь","Достоинства:2х месячному малышу очень нравится. Лежит балдеет. Для малыша классная развлекуха за не больльшие деньги. Спасибо за ваш отзыв и высокую оценку нашего товара! Мы рады， что ночник звездное небо проектор космонавт пришелся вам по вкусу. Надеемся， что он будет радовать вас и создавать уютную атмосферу в вашем доме. Будем рады видеть вас снова в нашем магазине! ещё. Достоинства:2х месячному малышу очень нравится. Лежит балдеет. Для малыша классная развлекуха за не больльшие деньги.",5,0,false,"Нет тегов"
"17 октября, 09:44","Пётр","Спасибо большое， Пётр， за теплые слова о нашем ночнике ""Звездное небо""! Мы рады， что вам понравился товар! Обращайтесь к нам снова， всегда готовы помочь! ещё",5,0,false,"ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ; ВНЕШНИЙ ВИД; ХОРОШЕЕ КАЧЕСТВО; УДОБНО ПОЛЬЗОВАТЬСЯ"
